id,file,name,lineno,end_lineno,length,complexity,doc_present,cfd_tags,parameters
1e646f5646fc3520,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_function_definition,12206,12220,15,3,False,,self
75e2711fdf9c48dc,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_function_call,12223,12240,18,9,False,,self|is_expression
78926b18e0a6db82,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_conditional,12242,12252,11,2,False,,self
96eb1a118b3fd1bb,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_loop,12254,12262,9,1,False,,self
2a3643b4919dbc56,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_block,12264,12273,10,4,False,,self
ceec43d5dc05aa97,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_return,12275,12279,5,1,False,,self
3a66698aaec53e15,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,12284,12296,13,1,False,,self|finity_framework_functions|scale_ranges|cosmos_limit
bfe63c7fa9f9df22,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,interpret,12299,12312,14,8,False,,self|ast
3c2f974ff9686112,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,execute,12314,12381,68,39,False,,self|node
4b76853a5344d060,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,execute_block,12384,12397,14,11,False,,self|block_node
553b46288bef53ad,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate,12400,12470,71,52,False,,self|node
739c82b1200880dd,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate_function_call,12473,12517,45,11,False,,self|node
8826902cc4879905,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_message,12521,12528,8,4,False,,self|message
c8db4dc323cfd35b,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_counter_value,12531,12536,6,2,False,,self|value
73dc7ffff295ed71,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_final_value,12538,12543,6,2,False,,self|value
9f947c49c08998d0,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,12806,12818,13,7,False,,self|value
8ffd84ec2d843863,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,get_value,12820,12821,2,1,False,,self
c827e75996a92545,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__str__,12823,12827,5,2,False,,self
d6dbd9a7760bfd35,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__repr__,12829,12830,2,1,False,,self
b5887efe11f62f7e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__add__,12832,12835,4,4,False,,self|other
2203f6219247d586,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__sub__,12837,12840,4,4,False,,self|other
bc554c47670b3854,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__mul__,12842,12845,4,4,False,,self|other
4b47b51df02e9b07,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__truediv__,12847,12850,4,4,False,,self|other
36ccd4dce5fabd7a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__lt__,12852,12855,4,4,False,,self|other
82522e6ce35bf1e6,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__le__,12857,12862,6,6,False,,self|other
c22c48f7857873c8,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__eq__,12864,12869,6,5,False,,self|other
f96d37885fff53d3,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__ne__,12871,12872,2,1,False,,self|other
cce0ab5f72eff353,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__gt__,12874,12877,4,4,False,,self|other
f38dd9788706ae2d,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__ge__,12879,12884,6,6,False,,self|other
70c50b7c4ea44e6a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,12953,12954,2,1,False,,self|value
2a929a5533225f3e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13014,13017,4,2,False,,self|type|value|children
aa9c41290811d7e3,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__repr__,13019,13022,4,4,False,,self
b680a7c20f4b3d57,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13025,13027,3,1,False,,self|tokens
53be81dbee5956a3,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,current_token,13029,13032,4,2,False,,self
1f72fc355ba8e42a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,consume,13034,13043,10,7,False,,self|expected_type|expected_value
a6ec391b6044d032,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse,13045,13052,8,3,False,,self
a392acc0a6611fd3,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_statement,13054,13076,23,15,False,,self
35449863cd5e6175,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_declaration,13079,13088,10,3,False,,self
08f77ce7da140ef9,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_assignment,13090,13094,5,1,False,,self|left_node
01966cdb54408a3a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_expression,13096,13102,7,4,False,,self
fac8c771d5921a8c,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_operand,13104,13126,23,14,False,,self
b6f84b3213cddc5f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_function_definition,13128,13141,14,3,False,,self
7b5f6f0862886f70,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_function_call,13144,13158,15,6,False,,self|is_expression
37c5e7ee062ce763,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_conditional,13160,13169,10,1,False,,self
36623dc0a73ab13d,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_loop,13171,13178,8,1,False,,self
3901fa77b0487845,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_block,13180,13189,10,4,False,,self
46ff1782eb9793d6,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_return,13191,13195,5,1,False,,self
84cba7fa0be14859,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13200,13211,12,1,False,,self|finity_framework_functions|scale_ranges|cosmos_limit
0ef5780166957e2e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,interpret,13214,13226,13,7,False,,self|ast
73c0612a76009c7e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,execute,13228,13287,60,34,False,,self|node
8e40c46f10f7db4c,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,execute_block,13289,13296,8,6,False,,self|block_node
00ae1d799e6352da,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate,13299,13363,65,50,False,,self|node
be3d3747f29884dd,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate_function_call,13366,13406,41,9,False,,self|node
d0c4d364f5b1acf4,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_message,13409,13416,8,4,False,,self|message
0a947c7152545adc,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_counter_value,13418,13423,6,2,False,,self|value
26e5f38460be1020,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print_final_value,13425,13430,6,2,False,,self|value
805c1d4b972e113e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13633,13637,5,6,False,,self|value
9a04dd3c596ef088,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,get_value,13638,13638,1,1,False,,self
6273bd004fc875be,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__str__,13639,13642,4,2,False,,self
581097adbad42867,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__repr__,13643,13643,1,1,False,,self
a17ee203069926d1,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__add__,13644,13646,3,4,False,,self|other
7f622de9a0410f13,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__sub__,13647,13649,3,4,False,,self|other
7260840110a0a164,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__mul__,13650,13652,3,4,False,,self|other
d50451d01c42c290,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__truediv__,13653,13655,3,4,False,,self|other
1c871b185cf5337f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__lt__,13656,13658,3,4,False,,self|other
770bdaaddc507ec2,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__le__,13659,13662,4,5,False,,self|other
6b3d569ad729c365,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__eq__,13663,13666,4,5,False,,self|other
3a40ab2e509c97fc,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__ne__,13667,13667,1,1,False,,self|other
835ec2ab803191f5,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__gt__,13668,13670,3,4,False,,self|other
7d0e2a336b85829e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__ge__,13671,13674,4,5,False,,self|other
5965159459a98974,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13706,13707,2,2,False,,self|type|value|children
9cd7028b08ba51cf,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__repr__,13708,13709,2,2,False,,self
777dcb4e10234964,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13712,13712,1,1,False,,self|tokens
34b310db2a32970d,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,current,13713,13713,1,2,False,,self
e75a3f6cba020412,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,consume,13714,13716,3,4,False,,self|type
b26cca2b84f53932,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse,13717,13720,4,2,False,,self
0a6886c54a4ad0ff,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_statement,13721,13729,9,4,False,,self
b0d72f1639e022d7,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_declaration,13730,13732,3,1,False,,self
5ad8358da74d7f9a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_expression,13733,13738,6,3,False,,self
074338483055338f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,parse_operand,13739,13744,6,8,False,,self
15dd81dcc389d5cb,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13747,13747,1,1,False,,self|value
b02d00ecc78a023a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,__init__,13750,13753,4,1,False,,self
ec63afc0ff0cc66b,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,builtin_print,13754,13754,1,1,False,,self|val
55d517bc191d4a8b,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,interpret,13755,13756,2,3,False,,self|ast
3c38e6599ff6cab8,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,execute,13757,13765,9,9,False,,self|node
a525145bbd17c3df,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate,13767,13779,13,12,False,,self|node
e2f51f7ba3fbb064,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1 (1).py,evaluate_function_call,13781,13787,7,5,False,,self|node
ee4268b7612728bd,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,125,136,12,12,True,,number|scale_ranges
9b3f5908ff1081da,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,138,179,42,24,True,,number|scale_ranges
efd8a66bc751e1bf,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,197,215,19,12,True,,number|scale_ranges
6e39135fe296cc3e,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,217,261,45,25,True,,number|scale_ranges
442a7ae34303be3b,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,279,297,19,12,True,,number|scale_ranges
563fbc9b2c3328f7,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,299,343,45,25,True,,number|scale_ranges
b9090821e6d3f071,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,add_finity_numbers,374,389,16,2,True,,num1|num2|cosmos_limit
f971adf451a7b30a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,subtract_finity_numbers,430,446,17,5,True,,num1|num2|cosmos_limit
897bde937595e8f3,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,multiply_finity_numbers,487,502,16,2,True,,num1|num2|cosmos_limit
505df37681357de2,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,divide_finity_numbers,545,574,30,12,True,,num1|num2|cosmos_limit
37c1b181487e79fb,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_name,1089,1092,4,1,True,,number|scale_ranges
271bd65b48256dd9,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_abbreviation,1094,1097,4,1,True,,number|scale_ranges
5bfbd5ac8eebf209,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,1099,1128,30,19,True,,finity_string|scale_ranges
962e8594cb0a5896,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_name,1177,1180,4,1,True,,number|scale_ranges
dff31b0aa38a20f5,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_abbreviation,1182,1185,4,1,True,,number|scale_ranges
2ca0f41a53a46846,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,1187,1242,56,43,True,,finity_string|scale_ranges
ad656e5f3d589063,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_name,1295,1298,4,1,True,,number|scale_ranges
4b4ecdf345cb1d7a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_abbreviation,1300,1303,4,1,True,,number|scale_ranges
78ee41a5f5f7dead,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,1305,1343,39,25,True,,finity_string|scale_ranges
1530356f02cb626b,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,perform_operation,1399,1422,24,10,True,,num1|num2|operation_type|cosmos_limit
0576169dfd14c431,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,1899,1926,28,16,True,,number|scale_ranges
0ceb9af49a30bba6,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,1929,1972,44,30,True,,finity_string|scale_ranges
f6a61e5e9f1dc296,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,2296,2343,48,30,True,,finity_string|scale_ranges
a6184f4d19046c81,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,2523,2549,27,11,True,,number|scale_ranges
8c2fd89a40a6da2c,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,2562,2598,37,36,True,,finity_string|scale_ranges
f45d0d8d4c56e3b5,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,3221,3255,35,22,True,,number|scale_ranges
2be6e9c0cbf3585f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,3261,3319,59,44,True,,finity_string|scale_ranges
bb5bead342e20653,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,3579,3612,34,27,True,,number|scale_ranges|tolerance
60e1ed03ae4cfecf,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,4236,4247,12,12,True,,number|scale_ranges
d9469b0559ee55fd,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,4249,4290,42,24,True,,number|scale_ranges
e0b4d7df827bf333,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,4306,4324,19,12,True,,number|scale_ranges
92d9e231abad0d12,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,4326,4370,45,25,True,,number|scale_ranges
fa78371b6201b76c,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,get_scale,4386,4404,19,12,True,,number|scale_ranges
16bdc7713b565ff9,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,generate_name_and_abbreviation,4406,4450,45,25,True,,number|scale_ranges
ec004ecb7527ff3a,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,add_finity_numbers,4481,4496,16,2,True,,num1|num2|cosmos_limit
9d5bc5db2d214623,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,subtract_finity_numbers,4537,4553,17,5,True,,num1|num2|cosmos_limit
3bda3387d7313c6f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,multiply_finity_numbers,4594,4609,16,2,True,,num1|num2|cosmos_limit
d5889e4e46b8b58f,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,divide_finity_numbers,4652,4681,30,12,True,,num1|num2|cosmos_limit
c8026dd5606b02de,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_name,5109,5112,4,1,True,,number|scale_ranges
3b2d17f2e80eccab,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,to_finity_abbreviation,5114,5117,4,1,True,,number|scale_ranges
af91b4f35b0fdcb6,C:\Users\Elite\Documents\commands\Colab\cpdail\the_finity_cryptic_framework_v1.py,from_finity_name_or_abbreviation,5119,5148,30,19,True,,finity_string|scale_ranges
